profile_id,reported_date,product_group,gross_bookings_usd
2064058336309805,2017-12-08,Yearly Monthly Billing,9.99
2064058336309805,2018-01-08,Yearly Monthly Billing,9.99
2064058336309805,2018-03-08,Yearly Monthly Billing,9.99
2064058336309805,2018-04-08,Yearly Monthly Billing,9.99
2064058336309805,2018-05-08,Yearly Monthly Billing,9.99
2064058336309805,2018-06-08,Yearly Monthly Billing,9.99
2064058336309805,2018-07-08,Yearly Monthly Billing,9.99
2064058336309805,2018-08-08,Yearly Monthly Billing,9.99
1263103973441456,2020-06-22,Yearly,173.5714286
1263103973441456,2017-10-16,Yearly,119.9983093
3529496226609884,2017-06-23,Yearly,119.9990695
2994581184603209,2017-05-16,Weekly,5
2994581184603209,2017-05-23,Weekly,5
2994581184603209,2017-05-30,Weekly,5
8592209709876737,2017-10-28,Yearly,117.2721977
9259286239598483,2017-04-11,Yearly,119.99
8.67563E+15,2017-07-18,Monthly,17.99705882
8.67563E+15,2017-08-18,Monthly,17.99705882
8.67563E+15,2017-09-18,Monthly,17.99705882
8.67563E+15,2017-10-18,Monthly,17.99705882
8.67563E+15,2017-11-18,Monthly,17.99705882
8.67563E+15,2017-12-18,Monthly,17.99705882
8.67563E+15,2018-01-18,Monthly,17.99705882
3694512267660331,2017-01-19,Monthly,18.25443214
2423428711078232,2017-08-05,Yearly,119.99
8211883409694352,2017-05-21,Yearly,112.4782293
8211883409694352,2019-12-03,Yearly,163.5290964
8211883409694352,2020-12-21,Yearly,180.3901431
963509221864679,2017-07-08,Yearly,128.7080121
6860583703400095,2017-08-07,Yearly,119.9982198
6777250428108819,2017-01-06,Yearly,118.5939899
5.19469E+15,2017-12-19,Yearly,119.9980261
5.19469E+15,2018-12-25,Yearly,119.9980261
3345066357892445,2017-08-29,Yearly,119.997936
3345066357892445,2018-08-29,Yearly,119.997936
6312175699594304,2017-10-20,Yearly Monthly Billing,9.99
6312175699594304,2017-11-20,Yearly Monthly Billing,9.99
6312175699594304,2017-12-20,Yearly Monthly Billing,9.99
6312175699594304,2018-01-20,Yearly Monthly Billing,9.99
6312175699594304,2018-03-24,Yearly Monthly Billing,9.99
6312175699594304,2018-04-20,Yearly Monthly Billing,9.99
6312175699594304,2018-05-20,Yearly Monthly Billing,9.99
6312175699594304,2018-06-20,Yearly Monthly Billing,9.99
6312175699594304,2018-07-20,Yearly Monthly Billing,9.99
6312175699594304,2018-08-20,Yearly Monthly Billing,9.99
6312175699594304,2018-09-20,Yearly Monthly Billing,9.99
6312175699594304,2018-10-20,Yearly Monthly Billing,9.99
6312175699594304,2018-11-20,Yearly Monthly Billing,9.99
6312175699594304,2018-12-20,Yearly Monthly Billing,9.99
6312175699594304,2019-01-20,Yearly Monthly Billing,9.99
6312175699594304,2019-02-20,Yearly Monthly Billing,9.99
6312175699594304,2019-03-20,Yearly Monthly Billing,9.99
6312175699594304,2019-04-20,Yearly Monthly Billing,9.99
6312175699594304,2019-05-20,Yearly Monthly Billing,9.99
6312175699594304,2019-06-20,Yearly Monthly Billing,9.99
6312175699594304,2019-07-20,Yearly Monthly Billing,9.99
6312175699594304,2019-08-20,Yearly Monthly Billing,9.99
6312175699594304,2019-09-20,Yearly Monthly Billing,9.99
6312175699594304,2019-10-20,Yearly Monthly Billing,9.99
6312175699594304,2019-11-20,Yearly Monthly Billing,9.99
6312175699594304,2019-12-20,Yearly Monthly Billing,9.99
6312175699594304,2020-01-20,Yearly Monthly Billing,9.99
6312175699594304,2020-02-20,Yearly Monthly Billing,9.99
6312175699594304,2020-03-28,Yearly Monthly Billing,9.99
6312175699594304,2020-04-20,Yearly Monthly Billing,9.99
6312175699594304,2020-05-20,Yearly Monthly Billing,9.99
6312175699594304,2020-06-20,Yearly Monthly Billing,9.99
6312175699594304,2020-07-20,Yearly Monthly Billing,9.99
6312175699594304,2020-08-20,Yearly Monthly Billing,9.99
6312175699594304,2020-09-20,Yearly Monthly Billing,8.256198347
6312175699594304,2020-10-20,Yearly Monthly Billing,8.256198347
6312175699594304,2020-11-20,Yearly Monthly Billing,8.256198347
6312175699594304,2020-12-20,Yearly Monthly Billing,9.99
6312175699594304,2021-01-20,Yearly Monthly Billing,9.99
6312175699594304,2021-02-20,Yearly Monthly Billing,9.99
6312175699594304,2021-03-20,Yearly Monthly Billing,9.99
6312175699594304,2021-04-20,Yearly Monthly Billing,9.99
6312175699594304,2021-05-20,Yearly Monthly Billing,9.99
6312175699594304,2021-06-20,Yearly Monthly Billing,9.99
6312175699594304,2021-07-20,Yearly Monthly Billing,9.99
6312175699594304,2021-08-20,Yearly Monthly Billing,9.99
6312175699594304,2021-09-20,Yearly Monthly Billing,9.99
6312175699594304,2021-10-20,Yearly Monthly Billing,9.99
6312175699594304,2021-11-20,Yearly Monthly Billing,9.99
6312175699594304,2021-12-20,Yearly Monthly Billing,9.99
6312175699594304,2022-01-20,Yearly Monthly Billing,9.99
1012489337876797,2017-02-08,Yearly,105.4295606
9545655786320738,2017-02-28,Monthly,9.99
7772448473094527,2017-07-10,Yearly,179.9970588
7789835182865944,2017-11-28,Yearly,119.9983626
2384813290608075,2017-03-19,Yearly,116.9499257
8973211201270838,2017-11-18,Monthly,19.99
8973211201270838,2017-12-18,Monthly,19.99
8973211201270838,2018-01-18,Monthly,19.99
8973211201270838,2018-03-18,Monthly,19.99
474283113910028,2017-02-20,Monthly,19.99
474283113910028,2017-03-20,Monthly,19.99
474283113910028,2017-04-20,Monthly,19.99
3.24483E+15,2017-10-19,Yearly,198
5704441967296505,2017-02-05,Monthly,17.71064025
6742518676716351,2017-12-19,Yearly,119.9980261
9611656520617185,2017-06-10,Yearly,119.9977001
9611656520617185,2018-06-10,Yearly,119.9977001
2.69851E+15,2017-11-17,Yearly,119.9987688
1594575122558244,2017-04-25,Yearly,179.9952941
7.56583E+15,2017-11-20,Monthly,19.84190742
9.73188E+15,2017-03-05,Yearly,119.9975724
9158454541909265,2017-06-08,Yearly,119.99
6888930724098662,2017-07-10,Yearly,118.802099
7234041332984972,2017-12-25,Yearly,116.6583492
5671024845855235,2017-10-20,Yearly Monthly Billing,9.99
5671024845855235,2017-11-20,Yearly Monthly Billing,9.99
5671024845855235,2017-12-20,Yearly Monthly Billing,9.99
5671024845855235,2018-01-20,Yearly Monthly Billing,9.99
5671024845855235,2018-03-20,Yearly Monthly Billing,9.99
5671024845855235,2018-04-20,Yearly Monthly Billing,9.99
5671024845855235,2018-05-20,Yearly Monthly Billing,9.99
5671024845855235,2018-06-20,Yearly Monthly Billing,9.99
5671024845855235,2018-07-20,Yearly Monthly Billing,9.99
5671024845855235,2018-08-20,Yearly Monthly Billing,9.99
5671024845855235,2018-09-20,Yearly Monthly Billing,9.99
7033518483616845,2017-01-31,Monthly,19.99
7033518483616845,2017-02-28,Monthly,19.99
6126472497891722,2017-11-23,Yearly,126.5391009
8178270077093975,2017-05-07,Yearly,119.9983442
5302172040233835,2017-03-03,Yearly,119.9976744
2622178587261291,2017-03-11,Yearly,109.0559112
2622178587261291,2021-04-22,Yearly Monthly Billing,12.95693525
2622178587261291,2021-05-22,Yearly Monthly Billing,12.71460575
2622178587261291,2021-06-22,Yearly Monthly Billing,12.60131717
2622178587261291,2021-07-22,Yearly Monthly Billing,12.53253808
2622178587261291,2021-08-22,Yearly Monthly Billing,12.52118175
2622178587261291,2021-09-22,Yearly Monthly Billing,12.55781508
2622178587261291,2021-10-22,Yearly Monthly Billing,12.20183067
2622178587261291,2021-11-22,Yearly Monthly Billing,12.26053558
2622178587261291,2021-12-22,Yearly Monthly Billing,12.33316117
2622178587261291,2022-01-22,Yearly Monthly Billing,12.33316117
801875241649889,2017-10-05,Monthly,19.99
801875241649889,2020-03-23,Monthly,11.4369702
3.15332E+15,2017-12-02,Yearly,121.5575258
805304561149510,2017-01-23,Monthly,20.10456747
805304561149510,2017-02-23,Monthly,20.10456747
805304561149510,2017-03-23,Monthly,20.10456747
805304561149510,2017-04-23,Monthly,20.10456747
805304561149510,2017-05-23,Monthly,20.10456747
805304561149510,2017-06-23,Monthly,20.10456747
805304561149510,2017-07-23,Monthly,20.10456747
805304561149510,2017-08-23,Monthly,20.10456747
805304561149510,2017-09-23,Monthly,20.10456747
805304561149510,2017-10-23,Monthly,20.10456747
805304561149510,2017-11-23,Monthly,20.10456747
805304561149510,2017-12-23,Monthly,20.10456747
805304561149510,2018-01-23,Monthly,20.10456747
805304561149510,2018-02-23,Monthly,20.10456747
5784340984868073,2017-02-21,Yearly,102.0558146
642986289913650,2017-03-21,Yearly,109.0818182
2276523283934799,2017-12-08,Yearly Monthly Billing,9.99
2276523283934799,2018-01-08,Yearly Monthly Billing,9.99
2276523283934799,2018-03-08,Yearly Monthly Billing,9.99
2276523283934799,2018-04-08,Yearly Monthly Billing,9.99
3223119165783148,2017-11-02,Yearly Monthly Billing,9.99
3223119165783148,2017-12-02,Yearly Monthly Billing,9.99
3223119165783148,2018-01-02,Yearly Monthly Billing,9.99
3223119165783148,2018-03-02,Yearly Monthly Billing,9.99
3223119165783148,2018-04-02,Yearly Monthly Billing,9.99
3223119165783148,2018-05-02,Yearly Monthly Billing,9.99
3223119165783148,2018-06-02,Yearly Monthly Billing,9.99
3223119165783148,2018-07-02,Yearly Monthly Billing,9.99
3223119165783148,2018-08-02,Yearly Monthly Billing,9.99
3223119165783148,2018-11-19,Yearly Monthly Billing,14.99
3223119165783148,2018-12-28,Yearly Monthly Billing,14.99
3223119165783148,2019-01-23,Yearly Monthly Billing,14.99
3223119165783148,2019-02-14,Yearly Monthly Billing,14.99
3223119165783148,2019-03-14,Yearly Monthly Billing,14.99
3223119165783148,2019-04-14,Yearly Monthly Billing,14.99
3223119165783148,2019-05-14,Yearly Monthly Billing,14.99
3223119165783148,2020-04-04,Yearly Monthly Billing,14.99
3223119165783148,2020-05-04,Yearly Monthly Billing,14.99
3223119165783148,2020-06-04,Yearly Monthly Billing,14.99
3223119165783148,2020-07-04,Yearly Monthly Billing,14.99
3223119165783148,2020-08-04,Yearly Monthly Billing,14.99
3223119165783148,2020-09-04,Yearly Monthly Billing,14.99
3223119165783148,2020-10-04,Yearly Monthly Billing,13.62727273
3223119165783148,2020-11-04,Yearly Monthly Billing,14.99
3223119165783148,2020-12-04,Yearly Monthly Billing,13.62727273
3223119165783148,2021-01-04,Yearly Monthly Billing,14.99
3223119165783148,2021-02-04,Yearly Monthly Billing,12.49166667
3223119165783148,2021-03-04,Yearly Monthly Billing,14.99
2991057680698746,2017-08-18,Yearly,119.9990907
2991057680698746,2018-08-18,Yearly,119.9990907
1.36998E+15,2017-07-08,Yearly,119.9992024
1.36998E+15,2018-07-08,Yearly,119.9992024
7958366234558161,2017-12-15,Yearly,119.9983319
6879164087690119,2017-10-26,Yearly Monthly Billing,9.99
8994866962811298,2017-09-30,Yearly Monthly Billing,9.99
8994866962811298,2017-11-03,Yearly Monthly Billing,9.99
8994866962811298,2017-12-04,Yearly Monthly Billing,9.99
8368116067134894,2017-10-09,Yearly Monthly Billing,9.99
7401419129781395,2017-06-01,Yearly,104.3391304
6854985787676404,2017-11-09,Yearly,126.5391009
818317190564028,2017-03-16,Yearly,119.9978802
818317190564028,2020-04-20,Yearly,173.4711978
1835127251160252,2017-10-07,Yearly Monthly Billing,9.99
1835127251160252,2017-11-06,Yearly Monthly Billing,9.99
1835127251160252,2017-12-07,Yearly Monthly Billing,9.99
1835127251160252,2018-01-13,Yearly Monthly Billing,9.99
3883275644854809,2017-06-02,Yearly,119.9981385
6547486008186906,2017-05-29,Yearly,119.9986859
179489762276010,2017-04-21,Monthly,18.69264571
179489762276010,2017-05-21,Monthly,18.89336429
179489762276010,2017-06-21,Monthly,19.50068371
179489762276010,2017-07-21,Monthly,19.79068457
179489762276010,2017-08-21,Monthly,19.54465857
179489762276010,2017-09-21,Monthly,19.32361829
7193537472453673,2017-05-12,Yearly,119.99
1865415960011888,2017-04-30,Yearly,122.0939787
9481673421917377,2017-12-01,Yearly,119.9985826
3314208994294401,2017-07-14,Yearly,119.9989596
7868960866471726,2017-11-08,Yearly Monthly Billing,9.99
7868960866471726,2017-12-08,Yearly Monthly Billing,9.99
7868960866471726,2018-01-08,Yearly Monthly Billing,9.99
7602731994084133,2017-07-31,Monthly,19.62228437
2419449696302306,2017-06-02,Yearly,119.9981385
5350352335379515,2017-12-07,Yearly,65.56442508
1538967672722479,2017-12-31,Yearly Monthly Billing,9.99
1538967672722479,2018-03-01,Yearly Monthly Billing,9.99
1538967672722479,2018-03-24,Yearly Monthly Billing,9.99
1538967672722479,2018-04-24,Yearly Monthly Billing,9.99
1538967672722479,2018-05-24,Yearly Monthly Billing,9.99
1538967672722479,2018-06-29,Yearly Monthly Billing,9.99
1538967672722479,2018-07-28,Yearly Monthly Billing,9.99
1538967672722479,2018-08-24,Yearly Monthly Billing,9.99
1538967672722479,2018-09-24,Yearly Monthly Billing,9.99
1538967672722479,2018-10-24,Yearly Monthly Billing,9.99
2943133649526209,2017-10-30,Yearly,119.9976617
2943133649526209,2018-12-06,Yearly,119.990461
9355598043250347,2017-06-19,Yearly,128.0160572
2946405217509964,2017-12-25,Yearly Monthly Billing,9.99
2946405217509964,2018-01-25,Yearly Monthly Billing,9.99
2946405217509964,2018-03-25,Yearly Monthly Billing,9.99
2946405217509964,2018-04-25,Yearly Monthly Billing,9.99
6184781073890886,2017-05-02,Yearly,119.24
2257053208730196,2017-12-26,Monthly,19.7537311
2257053208730196,2018-01-26,Monthly,19.75373218
1511764720062262,2017-07-16,Yearly,119.99
616768187050870,2017-07-19,Monthly,20.21578192
616768187050870,2017-08-19,Monthly,20.21578192
616768187050870,2017-09-19,Monthly,20.21578192
616768187050870,2017-10-19,Monthly,20.21578192
616768187050870,2017-11-19,Monthly,20.21578192
5913597421853172,2017-08-29,Yearly Monthly Billing,9.99
5913597421853172,2018-04-20,Yearly Monthly Billing,9.99
9246331917565802,2017-06-16,Yearly,119.99
5862627685829812,2017-07-15,Yearly,119.99
7196854805410056,2017-05-19,Yearly,179.99
8.73419E+15,2017-07-17,Yearly,119.9988166
8.73419E+15,2018-07-17,Yearly,119.9988166
8.73419E+15,2019-07-17,Yearly,119.9988166
8.73419E+15,2020-07-17,Yearly,119.9988166
8.73419E+15,2021-07-17,Yearly,119.9988166
5476425673964062,2017-10-04,Yearly,120.400759
3090880529028459,2017-12-25,Yearly,119.9971242
1799731269585123,2017-07-18,Yearly,163.6272727
4759900850824354,2017-08-05,Yearly,77.0517
9228963646919568,2017-11-08,Yearly,119.9970991
8.79656E+15,2017-05-18,Yearly,179.99
9915663332925038,2017-07-02,Yearly,119.9989746
7879082847267343,2017-09-09,Yearly,119.998553
4483291349468923,2017-06-19,Weekly,4.823834286
4483291349468923,2017-06-26,Weekly,4.823834286
4483291349468923,2017-07-03,Weekly,4.842094857
4483291349468923,2017-06-11,Weekly,4.823834286
2578773230861906,2017-07-24,Yearly,119.9983289
3581779027960047,2017-11-04,Yearly,114.985696
2755508875884549,2017-04-11,Yearly,119.99
7053534401265118,2017-12-08,Yearly Monthly Billing,9.99
7053534401265118,2018-01-08,Yearly Monthly Billing,9.99
7053534401265118,2018-03-08,Yearly Monthly Billing,9.99
7053534401265118,2018-04-08,Yearly Monthly Billing,9.99
7053534401265118,2018-05-08,Yearly Monthly Billing,9.99
7053534401265118,2018-06-08,Yearly Monthly Billing,9.99
7053534401265118,2018-07-08,Yearly Monthly Billing,9.99
7053534401265118,2018-08-08,Yearly Monthly Billing,9.99
7053534401265118,2018-09-08,Yearly Monthly Billing,9.99
7053534401265118,2018-10-08,Yearly Monthly Billing,9.99
7053534401265118,2018-11-08,Yearly Monthly Billing,9.99
5980798741904584,2017-03-17,Yearly,119.9978802
404533352809341,2017-12-02,Yearly,68.3615083
8128555155107954,2017-10-15,Yearly,125.0494286
7868576503796395,2017-03-02,Yearly,119.9980608
7868576503796395,2018-03-02,Yearly,119.9980608
2.16567E+15,2017-06-27,Yearly,119.99
204964390883333,2017-07-04,Yearly Monthly Billing,9.649852683
823855567051818,2017-06-30,Yearly,108.500008
8696512033282874,2017-09-06,Yearly,119.9984998
727514373262431,2019-05-11,Yearly,127.098
727514373262431,2017-12-07,Yearly,122.9029242
727514373262431,2018-12-07,Yearly,125.718
577445756732563,2017-09-27,Yearly Monthly Billing,9.99
577445756732563,2017-10-27,Yearly Monthly Billing,9.99
577445756732563,2017-12-24,Yearly Monthly Billing,14.99
577445756732563,2018-01-29,Yearly Monthly Billing,14.99
577445756732563,2018-03-24,Yearly Monthly Billing,14.99
577445756732563,2018-04-24,Yearly Monthly Billing,14.99
577445756732563,2018-05-24,Yearly Monthly Billing,14.99
577445756732563,2018-06-24,Yearly Monthly Billing,14.99
577445756732563,2018-07-24,Yearly Monthly Billing,14.99
577445756732563,2018-08-24,Yearly Monthly Billing,14.99
577445756732563,2018-09-24,Yearly Monthly Billing,14.99
3453903634767193,2017-11-28,Yearly Monthly Billing,9.081818182
3453903634767193,2017-12-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-01-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-03-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-04-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-05-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-06-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-07-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-08-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-09-28,Yearly Monthly Billing,9.081818182
3453903634767193,2018-10-28,Yearly Monthly Billing,9.081818182
9348819840029004,2017-06-11,Yearly,130.220526
9348819840029004,2018-06-11,Yearly,120.78243
1444101390762832,2017-08-29,Yearly,109.0818182
2996546462754929,2017-05-25,Monthly,18.73132857
2996546462754929,2017-06-25,Monthly,19.33343943
2996546462754929,2017-07-25,Monthly,19.62095314
2996546462754929,2017-08-25,Monthly,19.37703714
2996546462754929,2017-09-25,Monthly,19.15789257
2996546462754929,2019-01-25,Monthly,28.02248071
2996546462754929,2019-02-25,Monthly,27.69778786
2996546462754929,2018-11-15,Monthly,28.31767857
2996546462754929,2019-09-09,Monthly,27.44299071
4172733160714978,2017-03-07,Yearly,109.0818182
7320450702400966,2017-06-30,Yearly,119.9993536
8395656959474772,2017-05-01,Yearly,119.9984394
154491565761445,2017-03-03,Yearly,119.9977273
988568348296780,2017-10-16,Yearly Monthly Billing,9.99
988568348296780,2018-07-27,Yearly Monthly Billing,9.99
2029366208022618,2017-02-26,Weekly,4.482393286
3870162419512132,2017-09-28,Yearly,120.7796875
9879980282940087,2017-02-09,Yearly,93.66200616
6454369974065649,2017-05-06,Weekly,5.027351
6454369974065649,2017-05-13,Weekly,5.027351
6454369974065649,2017-05-20,Weekly,5.027351
3209045816173434,2017-06-06,Yearly,119.9981699
5.66535E+15,2017-08-14,Yearly,114.4636313
5.66535E+15,2019-08-15,Yearly,105.9609253
5.66535E+15,2020-08-15,Yearly,113.4763965
5.66535E+15,2021-08-14,Yearly,113.9163598
577891295758982,2017-12-07,Yearly Monthly Billing,9.99
577891295758982,2018-01-07,Yearly Monthly Billing,9.99
577891295758982,2018-03-07,Yearly Monthly Billing,9.99
577891295758982,2018-04-07,Yearly Monthly Billing,9.99
577891295758982,2018-05-07,Yearly Monthly Billing,9.99
577891295758982,2018-06-07,Yearly Monthly Billing,9.99
577891295758982,2018-07-07,Yearly Monthly Billing,9.99
577891295758982,2018-08-07,Yearly Monthly Billing,9.99
577891295758982,2018-09-07,Yearly Monthly Billing,9.99
577891295758982,2018-10-07,Yearly Monthly Billing,9.99
577891295758982,2018-11-07,Yearly Monthly Billing,9.99
577891295758982,2018-12-07,Yearly Monthly Billing,9.99
577891295758982,2019-01-07,Yearly Monthly Billing,9.99
577891295758982,2019-02-07,Yearly Monthly Billing,9.99
577891295758982,2019-03-07,Yearly Monthly Billing,9.99
577891295758982,2019-04-07,Yearly Monthly Billing,9.99
577891295758982,2019-05-07,Yearly Monthly Billing,9.99
577891295758982,2019-06-07,Yearly Monthly Billing,9.99
577891295758982,2019-07-07,Yearly Monthly Billing,9.99
2432896767670084,2017-05-27,Yearly,121.92684
2432896767670084,2018-11-10,Monthly,18.07079467
2133751434534861,2017-08-14,Yearly,179.9976471
1410531332261812,2017-11-27,Yearly,65.08413333
6092052632126845,2017-12-30,Yearly,72.26671481
7721325623583305,2017-08-13,Yearly,119.99865
629645478710990,2017-11-30,Yearly,119.9989666
629645478710990,2018-11-30,Yearly,119.9989666
629645478710990,2019-11-30,Yearly,119.9989666
629645478710990,2020-11-30,Yearly,119.9989666
629645478710990,2021-11-30,Yearly,119.9989666
5917431770202169,2017-11-24,Yearly,58.53129214
5233415536462042,2017-10-01,Yearly Monthly Billing,9.99
5233415536462042,2017-11-01,Yearly Monthly Billing,9.99
1531599592114964,2017-11-22,Monthly,19.67792471
1531599592114964,2017-12-22,Monthly,19.91641575
1531599592114964,2018-01-22,Monthly,19.91641684
1531599592114964,2018-03-22,Monthly,19.93449058
4721782486673075,2017-10-01,Yearly,100.64
4614451912731381,2017-06-14,Monthly,19.99
4614451912731381,2017-07-14,Monthly,19.99
4026692533117245,2017-06-09,Yearly,163.6272727
9685720359176917,2017-05-18,Yearly,122.9123458
3848687767016157,2017-11-16,Yearly Monthly Billing,9.99
3848687767016157,2017-12-16,Yearly Monthly Billing,9.99
3848687767016157,2018-01-23,Yearly Monthly Billing,9.99
9274047393028001,2017-03-27,Yearly,119.9984981
9274047393028001,2018-03-27,Yearly,119.9984981
9274047393028001,2019-03-27,Yearly,119.9984981
9274047393028001,2020-03-27,Yearly,119.9984981
9274047393028001,2021-03-27,Yearly,119.9984981
1309698085804657,2017-12-28,Yearly,125.2785769
1309698085804657,2018-12-28,Yearly,114.519988
9329472176710239,2017-10-29,Monthly,19.99
9329472176710239,2017-11-29,Monthly,19.99
9329472176710239,2017-12-29,Monthly,19.99
9329472176710239,2018-01-29,Monthly,19.99
9329472176710239,2018-03-27,Monthly,19.99
9329472176710239,2019-06-05,Yearly Monthly Billing,14.99
9329472176710239,2019-07-05,Yearly Monthly Billing,14.99
9329472176710239,2019-08-05,Yearly Monthly Billing,14.99
9329472176710239,2019-09-05,Yearly Monthly Billing,14.99
9329472176710239,2019-10-05,Yearly Monthly Billing,14.99
9329472176710239,2019-11-05,Yearly Monthly Billing,14.99
9329472176710239,2019-12-05,Yearly Monthly Billing,14.99
9329472176710239,2020-01-05,Yearly Monthly Billing,14.99
9329472176710239,2020-02-05,Yearly Monthly Billing,14.99
9329472176710239,2020-03-05,Yearly Monthly Billing,14.99
9329472176710239,2020-04-05,Yearly Monthly Billing,14.99
9329472176710239,2020-05-05,Yearly Monthly Billing,14.99
9329472176710239,2020-06-05,Yearly Monthly Billing,14.99
9329472176710239,2020-07-05,Yearly Monthly Billing,14.99
9329472176710239,2020-08-05,Yearly Monthly Billing,14.99
9329472176710239,2020-09-05,Yearly Monthly Billing,14.99
9329472176710239,2020-10-05,Yearly Monthly Billing,14.99
9329472176710239,2020-11-05,Yearly Monthly Billing,14.99
9329472176710239,2020-12-05,Yearly Monthly Billing,14.99
9329472176710239,2021-01-05,Yearly Monthly Billing,14.99
9329472176710239,2021-02-05,Yearly Monthly Billing,14.99
9329472176710239,2021-03-05,Yearly Monthly Billing,14.99
9329472176710239,2021-04-05,Yearly Monthly Billing,14.99
4.43391E+15,2017-07-01,Yearly,119.99
4.43391E+15,2021-10-21,Yearly,179.99
5546116231661663,2017-06-28,Yearly,119.9989672
7681090929450262,2017-06-19,Yearly,125.37
8.47418E+15,2017-10-16,Yearly,119.9988235
6.17064E+15,2017-06-27,Yearly,119.9991249
877818585484039,2017-02-22,Monthly,19.99
877818585484039,2017-03-22,Monthly,19.99
877818585484039,2017-04-22,Monthly,19.99
877818585484039,2017-05-22,Monthly,19.99
877818585484039,2017-06-22,Monthly,19.99
877818585484039,2017-07-22,Monthly,19.99
8333774444463296,2017-03-21,Yearly,105.485064
8333774444463296,2018-04-07,Yearly,113.065432
8333774444463296,2020-04-01,Yearly,104.506952
5756329302882216,2017-08-06,Monthly,19.99
7103172645635713,2017-08-26,Yearly,119.99
8532815035991879,2017-01-02,Yearly,118.5701346
8532815035991879,2018-01-02,Yearly,119.99
5287061117206448,2017-12-13,Yearly Monthly Billing,9.71242242
5287061117206448,2018-01-13,Yearly Monthly Billing,9.712422952
5287061117206448,2018-03-18,Yearly Monthly Billing,9.721236774
5287061117206448,2018-04-13,Yearly Monthly Billing,9.422986935
5287061117206448,2018-05-13,Yearly Monthly Billing,9.357004597
5287061117206448,2018-06-13,Yearly Monthly Billing,9.3906
5287061117206448,2018-07-13,Yearly Monthly Billing,9.332351855
5287061117206448,2018-08-13,Yearly Monthly Billing,9.305765565
5287061117206448,2018-09-13,Yearly Monthly Billing,9.140688871
5287061117206448,2018-10-13,Yearly Monthly Billing,9.107576855
5287061117206448,2018-11-13,Yearly Monthly Billing,9.204495968
5287061117206448,2018-12-13,Yearly Monthly Billing,9.173720323
5287061117206448,2019-01-13,Yearly Monthly Billing,9.108543629
5287061117206448,2019-02-13,Yearly Monthly Billing,9.003004113
5287061117206448,2019-03-13,Yearly Monthly Billing,8.961593952
5287061117206448,2019-04-13,Yearly Monthly Billing,8.987535726
5287061117206448,2019-05-13,Yearly Monthly Billing,9.119742097
5287061117206448,2019-06-13,Yearly Monthly Billing,9.015008226
5287061117206448,2019-07-13,Yearly Monthly Billing,8.816658387
5287061117206448,2019-08-13,Yearly Monthly Billing,8.750837177
5287061117206448,2019-09-13,Yearly Monthly Billing,8.92018379
5287061117206448,2019-10-13,Yearly Monthly Billing,8.847675726
1945722020435178,2017-01-12,Yearly,91.69707996
1945722020435178,2018-01-12,Yearly,101.9667656
1945722020435178,2019-01-12,Yearly,98.77279364
1945722020435178,2020-01-12,Yearly,95.45089754
1945722020435178,2021-01-12,Yearly,104.5534927
1945722020435178,2022-01-12,Yearly,100.9811422
3821982688572491,2017-07-14,Yearly,119.9989596
5140904734118649,2017-07-26,Monthly,19.62161876
5140904734118649,2017-08-26,Monthly,19.37769448
5140904734118649,2020-05-13,3 Months,37.17784029
5140904734118649,2020-08-13,3 Months,38.43644271
5140904734118649,2020-11-13,3 Months,40.17614914
5140904734118649,2021-07-09,3 Months,38.74503271
5140904734118649,2021-07-09,3 Months,38.74503271
5140904734118649,2017-08-30,Monthly,19.37802315
5140904734118649,2017-09-30,Monthly,19.15886743
5140904734118649,2017-10-30,Monthly,19.52946686
5140904734118649,2017-11-30,Monthly,19.67133179
5140904734118649,2021-03-05,3 Months,39.84208586
5140904734118649,2021-03-05,3 Months,39.84208586
5326633976337459,2017-02-04,Monthly,19.99849009
5326633976337459,2017-03-04,Yearly,19.99849009
5326633976337459,2017-04-04,Yearly,19.99849009
5326633976337459,2017-05-04,Yearly,19.99849009
5326633976337459,2017-06-04,Yearly,19.99849009
5326633976337459,2017-07-04,Yearly,19.99849009
5326633976337459,2017-08-04,Yearly,19.99849009
5326633976337459,2017-09-04,Yearly,19.99849009
5326633976337459,2017-10-04,Yearly,19.99849009
5326633976337459,2017-11-04,Yearly,19.99849009
5326633976337459,2017-12-04,Yearly,19.99849009
5326633976337459,2018-01-04,Yearly,19.99849009
5326633976337459,2018-02-04,Yearly,19.99849009
5326633976337459,2018-03-04,Yearly,19.99849009
5326633976337459,2018-04-04,Yearly,19.99849009
5326633976337459,2018-05-04,Yearly,19.99849009
5326633976337459,2018-06-04,Yearly,19.99849009
5326633976337459,2018-07-04,Yearly,19.99849009
5326633976337459,2018-08-04,Yearly,19.99849009
5326633976337459,2018-09-04,Yearly,19.99849009
5326633976337459,2018-10-04,Yearly,19.99849009
5326633976337459,2018-11-04,Yearly,19.99849009
5326633976337459,2018-12-04,Yearly,19.99849009
